"","build","computer.platform","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","stimulusitem3","response","latency"
"6260","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",62,"white_background_main_hc","+","scenes/forest_050.jpg","1",610
"6261","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",63,"white_background_main_hc","+","scenes/forest_043.jpg","1",585
"6262","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",64,"white_background_main_hc","+","scenes/forest_072.jpg","1",268
"6263","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",65,"white_background_main_hc","+","scenes/city_023.jpg","3",766
"6264","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",66,"white_background_main_hc","+","scenes/station_029.jpg","2",1711
"6265","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",67,"white_background_main_hc","+","scenes/city_102.jpg","1",1465
"6266","5.0.14.0","win","17:50:03",195,"HC",3,"likert_hc",68,"white_background_main_hc","+","scenes/city_020.jpg","4",3379
"6267","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",1,"white_background_prac_nq","+","scenes/noisy_quiet_prac01.jpg","5",5739
"6268","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",2,"white_background_prac_nq","+","scenes/noisy_quiet_prac02.jpg","3",1434
"6269","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",3,"white_background_prac_nq","+","scenes/noisy_quiet_prac03.jpg","3",2649
"6270","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",4,"white_background_prac_nq","+","scenes/noisy_quiet_prac04.jpg","2",1877
"6271","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",5,"white_background_prac_nq","+","scenes/noisy_quiet_prac05.jpg","3",3112
"6272","5.0.14.0","win","17:50:03",195,"NQPrac",5,"likert_nq_prac",6,"white_background_prac_nq","+","scenes/noisy_quiet_prac06.jpg","3",1683
"6273","5.0.14.0","win","17:50:03",195,"NQ",6,"beginning_B1_nq_trial",1,"images/block1_inst.png","0","0","57",1446
"6274","5.0.14.0","win","17:50:03",195,"NQ",6,"reminder_nq_trial",2,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",2
"6275","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",3,"white_background_main_nq","+","scenes/station_102.jpg","1",1574
"6276","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",4,"white_background_main_nq","+","scenes/beach_049.jpg","2",3412
"6277","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",5,"white_background_main_nq","+","scenes/forest_014.jpg","3",1229
"6278","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",6,"white_background_main_nq","+","scenes/forest_102.jpg","3",3975
"6279","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",7,"white_background_main_nq","+","scenes/forest_118.jpg","3",4015
"6280","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",8,"white_background_main_nq","+","scenes/beach_101.jpg","3",1820
"6281","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",9,"white_background_main_nq","+","scenes/station_062.jpg","3",1639
"6282","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",10,"white_background_main_nq","+","scenes/beach_051.jpg","3",981
"6283","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",11,"white_background_main_nq","+","scenes/beach_050.jpg","3",936
"6284","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",12,"white_background_main_nq","+","scenes/station_056.jpg","1",5227
"6285","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",13,"white_background_main_nq","+","scenes/city_070.jpg","1",1201
"6286","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",14,"white_background_main_nq","+","scenes/forest_045.jpg","3",1341
"6287","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",15,"white_background_main_nq","+","scenes/station_101.jpg","1",1284
"6288","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",16,"white_background_main_nq","+","scenes/city_062.jpg","3",1772
"6289","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",17,"white_background_main_nq","+","scenes/forest_056.jpg","3",1147
"6290","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",18,"white_background_main_nq","+","scenes/beach_067.jpg","3",712
"6291","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",19,"white_background_main_nq","+","scenes/beach_080.jpg","3",420
"6292","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",20,"white_background_main_nq","+","scenes/beach_133.jpg","3",825
"6293","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",21,"white_background_main_nq","+","scenes/beach_137.jpg","3",2809
"6294","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",22,"white_background_main_nq","+","scenes/forest_050.jpg","3",575
"6295","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",23,"white_background_main_nq","+","scenes/station_055.jpg","1",1810
"6296","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",24,"white_background_main_nq","+","scenes/city_018.jpg","2",3069
"6297","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",25,"white_background_main_nq","+","scenes/station_072.jpg","3",1649
"6298","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",26,"white_background_main_nq","+","scenes/city_025.jpg","3",859
"6299","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",27,"white_background_main_nq","+","scenes/beach_002.jpg","3",513
"6300","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",28,"white_background_main_nq","+","scenes/station_010.jpg","4",6442
"6301","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",29,"white_background_main_nq","+","scenes/city_063.jpg","3",1931
"6302","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",30,"white_background_main_nq","+","scenes/beach_132.jpg","3",887
"6303","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",31,"white_background_main_nq","+","scenes/station_108.jpg","3",1175
"6304","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",32,"white_background_main_nq","+","scenes/station_023.jpg","1",991
"6305","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",33,"white_background_main_nq","+","scenes/city_073.jpg","1",4273
"6306","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",34,"white_background_main_nq","+","scenes/station_064.jpg","3",2470
"6307","5.0.14.0","win","17:50:03",195,"NQ",6,"beginning_B2_nq_trial",35,"images/block2_inst.jpg","0","0","57",1381
"6308","5.0.14.0","win","17:50:03",195,"NQ",6,"reminder_nq_trial",36,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",302
"6309","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",37,"white_background_main_nq","+","scenes/forest_072.jpg","3",1047
"6310","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",38,"white_background_main_nq","+","scenes/beach_130.jpg","3",494
"6311","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",39,"white_background_main_nq","+","scenes/station_034.jpg","4",3075
"6312","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",40,"white_background_main_nq","+","scenes/station_025.jpg","4",1124
"6313","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",41,"white_background_main_nq","+","scenes/city_023.jpg","2",2603
"6314","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",42,"white_background_main_nq","+","scenes/beach_131.jpg","2",2495
"6315","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",43,"white_background_main_nq","+","scenes/forest_107.jpg","3",952
"6316","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",44,"white_background_main_nq","+","scenes/city_032.jpg","2",2240
"6317","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",45,"white_background_main_nq","+","scenes/forest_031.jpg","3",1167
"6318","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",46,"white_background_main_nq","+","scenes/city_117.jpg","3",1905
"6319","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",47,"white_background_main_nq","+","scenes/city_019.jpg","2",1242
"6320","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",48,"white_background_main_nq","+","scenes/beach_044.jpg","3",1297
"6321","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",49,"white_background_main_nq","+","scenes/forest_053.jpg","3",581
"6322","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",50,"white_background_main_nq","+","scenes/forest_044.jpg","3",430
"6323","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",51,"white_background_main_nq","+","scenes/forest_113.jpg","3",410
"6324","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",52,"white_background_main_nq","+","scenes/city_020.jpg","3",643
"6325","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",53,"white_background_main_nq","+","scenes/forest_043.jpg","3",777
"6326","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",54,"white_background_main_nq","+","scenes/beach_134.jpg","3",450
"6327","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",55,"white_background_main_nq","+","scenes/forest_015.jpg","3",425
"6328","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",56,"white_background_main_nq","+","scenes/forest_042.jpg","3",556
"6329","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",57,"white_background_main_nq","+","scenes/city_102.jpg","2",1124
"6330","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",58,"white_background_main_nq","+","scenes/city_059.jpg","2",1343
"6331","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",59,"white_background_main_nq","+","scenes/forest_039.jpg","2",2658
"6332","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",60,"white_background_main_nq","+","scenes/city_029.jpg","2",871
"6333","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",61,"white_background_main_nq","+","scenes/city_075.jpg","2",631
"6334","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",62,"white_background_main_nq","+","scenes/station_030.jpg","2",2287
"6335","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",63,"white_background_main_nq","+","scenes/beach_057.jpg","3",948
"6336","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",64,"white_background_main_nq","+","scenes/station_103.jpg","2",857
"6337","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",65,"white_background_main_nq","+","scenes/beach_077.jpg","3",1117
"6338","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",66,"white_background_main_nq","+","scenes/station_029.jpg","2",903
"6339","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",67,"white_background_main_nq","+","scenes/city_016.jpg","3",2045
"6340","5.0.14.0","win","17:50:03",195,"NQ",6,"likert_nq",68,"white_background_main_nq","+","scenes/station_113.jpg","2",1423
"6341","5.0.14.0","win","17:50:03",195,"demo_block",7,"age",1,"0","0","0","47",9474
"6342","5.0.14.0","win","17:50:03",195,"demo_block",7,"education",1,"0","0","0","other advanced degree",9474
"6343","5.0.14.0","win","17:50:03",195,"demo_block",7,"left_right_handed",1,"0","0","0","right",9474
"6344","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption1",2,"0","0","0","",10050
"6345","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption2",2,"0","0","0","",10050
"6346","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption3",2,"0","0","0","",10050
"6347","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption4",2,"0","0","0","",10050
"6348","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption5",2,"0","0","0","",10050
"6349","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption6",2,"0","0","0","",10050
"6350","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption7",2,"0","0","0","6",10050
"6351","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption8",2,"0","0","0","",10050
"6352","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceoption9",2,"0","0","0","",10050
"6353","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceother",2,"0","0","0","",10050
"6354","5.0.14.0","win","17:50:03",195,"demo_block",7,"raceother",2,"0","0","0","",10050
"6355","5.0.14.0","win","17:50:03",195,"demo_block",7,"english_language",2,"0","0","0","Yes",10050
"6356","5.0.14.0","win","17:50:03",195,"demo_block",7,"english_languageother",2,"0","0","0","",10050
"6357","5.0.14.0","win","17:50:03",195,"demo_block",7,"worker_id",2,"0","0","0","A1R93MQYAFEVX1",10050
"6358","5.0.7.0","win","20:45:00",193,"HCPrac",2,"likert_prac_hc",1,"white_background_prac_hc","+","scenes/hot_cold_prac01.jpg","3",6746
"6359","5.0.7.0","win","20:45:00",193,"HCPrac",2,"likert_prac_hc",2,"white_background_prac_hc","+","scenes/hot_cold_prac02.jpg","1",6972
"6360","5.0.7.0","win","20:45:00",193,"HCPrac",2,"likert_prac_hc",3,"white_background_prac_hc","+","scenes/hot_cold_prac03.jpg","4",3477
"6361","5.0.7.0","win","20:45:00",193,"HCPrac",2,"likert_prac_hc",4,"white_background_prac_hc","+","scenes/hot_cold_prac04.jpg","2",2425
"6362","5.0.7.0","win","20:45:00",193,"HC",3,"beginning_B1_hc_trial",1,"images/block1_inst.png","0","0","57",5604
"6363","5.0.7.0","win","20:45:00",193,"HC",3,"reminder_hc_trial",2,"images/hot_cold_scale_reminder.jpg","0","0","57",309
"6364","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",3,"white_background_main_hc","+","scenes/beach_132.jpg","3",10681
"6365","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",4,"white_background_main_hc","+","scenes/station_062.jpg","2",1700
"6366","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",5,"white_background_main_hc","+","scenes/beach_134.jpg","3",6600
"6367","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",6,"white_background_main_hc","+","scenes/beach_044.jpg","3",6087
"6368","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",7,"white_background_main_hc","+","scenes/city_102.jpg","2",1411
"6369","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",8,"white_background_main_hc","+","scenes/station_030.jpg","3",4125
"6370","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",9,"white_background_main_hc","+","scenes/city_117.jpg","2",6385
"6371","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",10,"white_background_main_hc","+","scenes/station_034.jpg","2",1702
"6372","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",11,"white_background_main_hc","+","scenes/forest_043.jpg","1",3180
"6373","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",12,"white_background_main_hc","+","scenes/forest_107.jpg","4",4305
"6374","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",13,"white_background_main_hc","+","scenes/forest_045.jpg","2",3270
"6375","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",14,"white_background_main_hc","+","scenes/forest_118.jpg","3",4586
"6376","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",15,"white_background_main_hc","+","scenes/beach_131.jpg","3",1281
"6377","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",16,"white_background_main_hc","+","scenes/beach_101.jpg","3",4511
"6378","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",17,"white_background_main_hc","+","scenes/city_025.jpg","4",3420
"6379","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",18,"white_background_main_hc","+","scenes/forest_031.jpg","3",1407
"6380","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",19,"white_background_main_hc","+","scenes/city_020.jpg","4",2609
"6381","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",20,"white_background_main_hc","+","scenes/beach_050.jpg","1",3227
"6382","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",21,"white_background_main_hc","+","scenes/city_073.jpg","1",3990
"6383","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",22,"white_background_main_hc","+","scenes/beach_049.jpg","2",3525
"6384","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",23,"white_background_main_hc","+","scenes/forest_044.jpg","2",5199
"6385","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",24,"white_background_main_hc","+","scenes/station_010.jpg","3",6031
"6386","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",25,"white_background_main_hc","+","scenes/city_016.jpg","4",5142
"6387","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",26,"white_background_main_hc","+","scenes/forest_014.jpg","3",1512
"6388","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",27,"white_background_main_hc","+","scenes/station_056.jpg","1",5254
"6389","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",28,"white_background_main_hc","+","scenes/beach_057.jpg","2",3264
"6390","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",29,"white_background_main_hc","+","scenes/city_075.jpg","1",2426
"6391","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",30,"white_background_main_hc","+","scenes/station_055.jpg","2",3110
"6392","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",31,"white_background_main_hc","+","scenes/beach_130.jpg","3",4585
"6393","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",32,"white_background_main_hc","+","scenes/beach_067.jpg","2",1406
"6394","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",33,"white_background_main_hc","+","scenes/station_113.jpg","1",3859
"6395","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",34,"white_background_main_hc","+","scenes/beach_080.jpg","2",1762
"6396","5.0.7.0","win","20:45:00",193,"HC",3,"beginning_B2_hc_trial",35,"images/block2_inst.jpg","0","0","57",4261
"6397","5.0.7.0","win","20:45:00",193,"HC",3,"reminder_hc_trial",36,"images/hot_cold_scale_reminder.jpg","0","0","57",387
"6398","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",37,"white_background_main_hc","+","scenes/beach_002.jpg","2",1937
"6399","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",38,"white_background_main_hc","+","scenes/station_102.jpg","4",3674
"6400","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",39,"white_background_main_hc","+","scenes/forest_072.jpg","2",1553
"6401","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",40,"white_background_main_hc","+","scenes/city_023.jpg","4",3123
"6402","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",41,"white_background_main_hc","+","scenes/forest_102.jpg","2",1915
"6403","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",42,"white_background_main_hc","+","scenes/beach_133.jpg","3",3980
"6404","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",43,"white_background_main_hc","+","scenes/city_070.jpg","2",2528
"6405","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",44,"white_background_main_hc","+","scenes/forest_042.jpg","1",3004
"6406","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",45,"white_background_main_hc","+","scenes/beach_137.jpg","2",2141
"6407","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",46,"white_background_main_hc","+","scenes/city_062.jpg","2",1499
"6408","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",47,"white_background_main_hc","+","scenes/station_029.jpg","3",2513
"6409","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",48,"white_background_main_hc","+","scenes/forest_050.jpg","2",1629
"6410","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",49,"white_background_main_hc","+","scenes/station_108.jpg","2",1209
"6411","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",50,"white_background_main_hc","+","scenes/city_059.jpg","1",3045
"6412","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",51,"white_background_main_hc","+","scenes/forest_015.jpg","4",3725
"6413","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",52,"white_background_main_hc","+","scenes/forest_053.jpg","1",3473
"6414","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",53,"white_background_main_hc","+","scenes/beach_051.jpg","1",1762
"6415","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",54,"white_background_main_hc","+","scenes/forest_056.jpg","1",5521
"6416","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",55,"white_background_main_hc","+","scenes/city_063.jpg","1",4384
"6417","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",56,"white_background_main_hc","+","scenes/beach_077.jpg","2",1646
"6418","5.0.7.0","win","20:45:00",193,"HC",3,"likert_hc",57,"white_background_main_hc","+","scenes/station_072.jpg","1",1863
